0,1,2,3,4,5,6,7
743800000,738700000,744100000,743800000,1100000,0.15,2025/07/01,1404/04/10
750000000,742700000,776100000,742700000,7000000,0.94,2025/06/30,1404/04/09
726100000,725700000,753900000,749700000,30900000,4.3,2025/06/29,1404/04/08
700000000,699700000,719100000,718800000,18700000,2.67,2025/06/28,1404/04/07
700100000,699700000,700100000,700100000,200000,0.03,2025/06/27,1404/04/06
696100000,695700000,700100000,699900000,4100000,0.59,2025/06/25,1404/04/04
689800000,689700000,696100000,695800000,5900000,0.86,2025/06/24,1404/04/03
689700000,689700000,690100000,689900000,200000,0.03,2025/06/23,1404/04/02
752700000,689700000,752700000,690100000,62800000,9.1,2025/06/22,1404/04/01
781000000,752700000,781100000,752900000,27900000,3.71,2025/06/21,1404/03/31
781100000,780700000,781100000,780800000,200000,0.03,2025/06/20,1404/03/30
781100000,780700000,781100000,781000000,0,0.0,2025/06/18,1404/03/28
781000000,780700000,781100000,781000000,200000,0.03,2025/06/17,1404/03/27
692100000,692100000,781100000,780800000,89000000,12.86,2025/06/16,1404/03/26
681100000,680700000,692100000,691800000,21700000,3.24,2025/06/11,1404/03/21
664100000,664100000,671100000,670100000,6400000,0.96,2025/06/10,1404/03/20
667700000,661700000,667800000,663700000,4100000,0.62,2025/06/09,1404/03/19
669000000,667700000,671100000,667800000,2800000,0.42,2025/06/08,1404/03/18
664800000,664700000,669100000,665000000,300000,0.05,2025/06/07,1404/03/17
673700000,664700000,673700000,664700000,9400000,1.41,2025/06/06,1404/03/16
675700000,673700000,676100000,674100000,2000000,0.3,2025/06/02,1404/03/12
658100000,658100000,676100000,676100000,18100000,2.75,2025/06/01,1404/03/11
666900000,658000000,667100000,658000000,9100000,1.38,2025/05/31,1404/03/10
682000000,665700000,682100000,667100000,7700000,1.15,2025/05/30,1404/03/09
678800000,674700000,679100000,674800000,4300000,0.64,2025/05/28,1404/03/07
678900000,677700000,682100000,679100000,0,0.0,2025/05/27,1404/03/06
678000000,677700000,681100000,679100000,1200000,0.18,2025/05/26,1404/03/05
680000000,676700000,682100000,677900000,5900000,0.87,2025/05/25,1404/03/04
689800000,680700000,691100000,683800000,5900000,0.86,2025/05/24,1404/03/03
689700000,689700000,696100000,689700000,100000,0.01,2025/05/23,1404/03/02
695800000,685800000,695800000,689800000,6100000,0.88,2025/05/21,1404/02/31
692100000,692100000,711100000,695900000,4200000,0.61,2025/05/20,1404/02/30
666100000,665700000,696100000,691700000,30900000,4.68,2025/05/19,1404/02/29
660900000,660700000,669100000,660800000,200000,0.03,2025/05/18,1404/02/28
671900000,656700000,672100000,661000000,10800000,1.63,2025/05/17,1404/02/27
687800000,668700000,688100000,671800000,16200000,2.41,2025/05/16,1404/02/26
698900000,687700000,698900000,688000000,11100000,1.61,2025/05/14,1404/02/24
700800000,698700000,703100000,699100000,1900000,0.27,2025/05/13,1404/02/23
706100000,700700000,707100000,701000000,1100000,0.16,2025/05/12,1404/02/22
705900000,700700000,711100000,702100000,15900000,2.26,2025/05/11,1404/02/21
705900000,705900000,726100000,718000000,12000000,1.7,2025/05/10,1404/02/20
706900000,705700000,709100000,706000000,700000,0.1,2025/05/09,1404/02/19
702800000,702800000,713100000,706700000,3800000,0.54,2025/05/07,1404/02/17
708800000,702700000,709100000,702900000,5800000,0.83,2025/05/06,1404/02/16
727100000,705700000,729100000,708700000,18000000,2.54,2025/05/05,1404/02/15
730700000,725700000,736100000,726700000,4200000,0.58,2025/05/04,1404/02/14
710800000,710800000,736100000,730900000,19900000,2.8,2025/05/03,1404/02/13
725800000,705700000,726100000,711000000,34000000,5.02,2025/05/02,1404/02/12
681000000,676700000,681100000,677000000,3000000,0.44,2025/04/30,1404/02/10
680800000,679700000,685100000,680000000,900000,0.13,2025/04/29,1404/02/09
682900000,678700000,684100000,679100000,6000000,0.88,2025/04/28,1404/02/08
698700000,682700000,699100000,685100000,13800000,2.01,2025/04/27,1404/02/07
682100000,682100000,712100000,698900000,17200000,2.52,2025/04/26,1404/02/06
685000000,674700000,685000000,681700000,3400000,0.5,2025/04/25,1404/02/05
685700000,682600000,693200000,685100000,1100000,0.16,2025/04/22,1404/02/02
702800000,685600000,703100000,686200000,16800000,2.45,2025/04/21,1404/02/01
692700000,692700000,703200000,703000000,10250000,1.48,2025/04/20,1404/01/31
692650000,672600000,693200000,692750000,350000,0.05,2025/04/19,1404/01/30
712950000,692600000,733200000,693100000,29700000,4.29,2025/04/18,1404/01/29
733100000,722600000,743200000,722800000,9950000,1.38,2025/04/16,1404/01/27
733050000,732600000,753200000,732750000,50000,0.01,2025/04/15,1404/01/26
722000000,722000000,756200000,732700000,10900000,1.51,2025/04/14,1404/01/25
702850000,692600000,723200000,721800000,18700000,2.66,2025/04/13,1404/01/24
795950000,682600000,795950000,703100000,92950000,13.22,2025/04/12,1404/01/23
835700000,795600000,835700000,796050000,40150000,5.04,2025/04/11,1404/01/22
815700000,815700000,836200000,836200000,20100000,2.46,2025/04/09,1404/01/20
803100000,803100000,826200000,816100000,13350000,1.66,2025/04/08,1404/01/19
885950000,802600000,885950000,802750000,82850000,10.32,2025/04/07,1404/01/18
875850000,875850000,886200000,885600000,9550000,1.09,2025/04/06,1404/01/17
866150000,840750000,876200000,876050000,10350000,1.2,2025/04/05,1404/01/16
950050000,865600000,1005100000,865700000,84100000,9.71,2025/04/04,1404/01/15
949950000,949600000,950200000,949800000,0,0.0,2025/04/02,1404/01/13
950100000,949600000,950200000,949800000,200000,0.02,2025/03/29,1404/01/09
898950000,898600000,986200000,949600000,50550000,5.62,2025/03/28,1404/01/08
899050000,898600000,899200000,899050000,200000,0.02,2025/03/26,1404/01/06
898600000,898600000,899200000,898850000,100000,0.01,2025/03/25,1404/01/05
900000000,885600000,916200000,898950000,850000,0.09,2025/03/24,1404/01/04
815650000,815650000,904200000,899800000,83650000,10.25,2025/03/17,1403/12/27
780750000,780750000,816200000,816150000,35300000,4.52,2025/03/16,1403/12/26
746100000,746100000,781200000,780850000,35200000,4.72,2025/03/15,1403/12/25
751150000,745600000,751200000,745650000,5400000,0.72,2025/03/14,1403/12/24
737800000,737800000,751200000,751050000,13400000,1.82,2025/03/12,1403/12/22
732850000,732850000,741200000,737650000,4950000,0.68,2025/03/11,1403/12/21
734650000,732600000,736200000,732700000,2150000,0.29,2025/03/10,1403/12/20
738600000,733600000,746200000,734850000,4250000,0.58,2025/03/09,1403/12/19
722200000,722200000,739200000,739100000,17100000,2.37,2025/03/08,1403/12/18
704100000,704100000,722200000,722000000,17850000,2.53,2025/03/07,1403/12/17
706050000,701600000,706050000,704150000,1500000,0.21,2025/03/05,1403/12/15
715950000,705600000,715950000,705650000,10400000,1.47,2025/03/04,1403/12/14
710600000,710600000,717200000,716050000,5300000,0.75,2025/03/03,1403/12/13
716100000,708600000,716200000,710750000,5050000,0.71,2025/03/02,1403/12/12
710650000,710650000,716400000,715800000,4800000,0.68,2025/03/01,1403/12/11
721050000,706600000,721050000,711000000,10000000,1.41,2025/02/28,1403/12/10
728600000,720600000,729200000,721000000,8100000,1.12,2025/02/26,1403/12/08
720850000,720600000,732200000,729100000,8350000,1.16,2025/02/25,1403/12/07
725100000,711600000,725100000,720750000,4000000,0.55,2025/02/24,1403/12/06
720000000,720000000,729200000,724750000,4950000,0.69,2025/02/23,1403/12/05
738600000,718600000,738600000,719800000,18850000,2.62,2025/02/22,1403/12/04
732150000,730600000,746200000,738650000,7000000,0.96,2025/02/21,1403/12/03
720950000,720950000,732200000,731650000,10600000,1.47,2025/02/19,1403/12/01
710100000,710100000,726200000,721050000,11450000,1.61,2025/02/18,1403/11/30
698600000,698600000,711200000,709600000,10450000,1.49,2025/02/17,1403/11/29
701800000,698600000,701800000,699150000,2950000,0.42,2025/02/16,1403/11/28
706100000,695600000,706100000,702100000,3700000,0.53,2025/02/15,1403/11/27
706200000,705600000,714200000,705800000,150000,0.02,2025/02/14,1403/11/26
